Handle,Title,Body (HTML),Vendor,Product Category,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / Condition,Color (product.metafields.shopify.color-pattern),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Sweden,Status
1373-67-002,Svanefors Colin Färgprov Beige 19x28cm,"Upptäck vårt eleganta färgprov i en stilren beige nyans, perfekt för att ge ditt hem en touch av skandinavisk design. Med måtten 19x28 cm är detta prov en utmärkt vägledning för att välja rätt textil till dina inredningsprojekt. Tillverkat av 100% PES, är det både hållbart och lättskött. Skapa en harmonisk atmosfär med detta enfärgade prov som enkelt kan tvättas i 40 grader. Låt din kreativitet flöda och hitta den perfekta matchningen för ditt hem!",Svanefors,Home & Garden > Decor,TRUE,Title,Default Title,SVA-TEX-146,1.0,shopify,1,continue,manual,39,39,TRUE,TRUE,7332623424561,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/pim-item/batch/1207-99-021_1.jpg,1,Svanefors Colin Färgprov Beige 19x28cm,FALSE,Svanefors Colin Färgprov Beige 19x28cm | Nordic Details,"Upptäck vårt eleganta beige färgprov (19x28 cm) i skandinavisk design. Hållbart, lättskött och perfekt för dina inredningsprojekt!",female,adult,new,beige,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/pim-item/batch/1207-99-021_1.jpg,g,se_vat_25,15,TRUE,active
1373-68-002,Svanefors Colin Färgprov Offwhite 19x28cm,"Upptäck det eleganta färgprovet i en stilren offwhite nyans, perfekt för att ge ditt hem en fräsch och modern känsla. Med måtten 19x28 cm är detta prov idealiskt för att enkelt matcha med dina inredningsidéer. Tillverkat av 100% PES, är det både hållbart och lättskött. Skapa en harmonisk atmosfär med detta enfärgade mönster, som är designat för att passa in i alla rum. Tål skontvätt i 40 grader och kan strykas med mellanhög temperatur för att alltid se sitt bästa ut. Ge ditt hem en touch av stil och elegans med detta färgprov!",Svanefors,Home & Garden > Decor,TRUE,Title,Default Title,SVA-TEX-147,1.0,shopify,1,continue,manual,39,39,TRUE,TRUE,7332623424554,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/pim-item/batch/1207-99-002_1.jpg,1,Svanefors Colin Färgprov Offwhite 19x28cm,FALSE,Svanefors Colin Färgprov Offwhite 19x28cm | Nordic Details,Upptäck vårt eleganta offwhite färgprov (19x28 cm) i hållbart 100% PES. Perfekt för att skapa en modern och harmonisk atmosfär i ditt hem!,female,adult,new,offwhite,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/pim-item/batch/1207-99-002_1.jpg,g,se_vat_25,15,TRUE,active
1373-91-002,Svanefors Colin Gardin 1P Beige 270x280cm,"Upplev en perfekt mörkläggning med vår extra breda gardin! Denna stiliga gardin har en elegant ljust beige avigsida och är designad med svarta trådar som effektivt absorberar ljus, vilket ger en 100% mörkläggningseffekt. Med måtten 270x280 cm passar den utmärkt i alla rum. 

Multibandet i ovankanten ger dig friheten att hänga upp gardinen precis som du vill – välj mellan fingerkrokar, räkor eller direkt på en stång för att skapa det perfekta veckade utseendet. Snabbfållningsbandet gör det enkelt att justera längden så att gardinen passar just ditt fönster. 

Ge ditt hem en stilren och funktionell touch med denna gardin som kombinerar både estetik och praktisk användning!",Svanefors,Home & Garden > Decor,TRUE,Title,Default Title,SVA-TEX-148,2268.0,shopify,5,continue,manual,1199,1199,TRUE,TRUE,7332623405096,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1207-19-021.jpg,1,Svanefors Colin Gardin 1P Beige 270x280cm,FALSE,Svanefors Colin Gardin 1P Beige 270x280cm | Nordic Details,"Upplev 100% mörkläggning med vår stiliga, extra breda gardin. Justerbar längd och elegant design för alla rum. Skapa din perfekta atmosfär!",female,adult,new,beige,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1207-19-021.jpg,g,se_vat_25,461,TRUE,active
1374-47-061,,,,,,,,,,,,,,,,,,,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1207-19-021_1.jpg,2,,,,,,,,,,,,,,
1374-75-061,,,,,,,,,,,,,,,,,,,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1207-19-021_2.jpg,3,,,,,,,,,,,,,,
1378-47-099,,,,,,,,,,,,,,,,,,,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1207-19-021_m1.jpg,4,,,,,,,,,,,,,,
1379-47-022,Svanefors Colin Gardin 1P Offwhite 270x280cm,"Upplev en perfekt mörkläggning med vår extra breda gardin! Denna stiliga gardin är designad för att blockera allt ljus, vilket ger dig en lugn och avkopplande atmosfär i ditt hem. Med ett smart multiband i ovankant kan du enkelt hänga upp den på olika sätt, oavsett om du föredrar fingerkrokar, räkor eller direkt på en stång. 

Gardinen har en elegant ljust beige avigsida och svarta trådar som diskret absorberar ljuset. Med måtten 270x280 cm passar den perfekt i stora fönster eller som en statement-piece i ditt rum. Justera längden enkelt med snabbfållningsbandet för att få den perfekta passformen. 

Ge ditt hem en stilren och funktionell touch med denna mörkläggningsgardin!",Svanefors,Home & Garden > Decor,TRUE,Title,Default Title,SVA-TEX-149,2268.0,shopify,5,continue,manual,1199,1199,TRUE,TRUE,7332623405089,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1207-19-002.jpg,1,Svanefors Colin Gardin 1P Offwhite 270x280cm,FALSE,Svanefors Colin Gardin 1P Offwhite 270x280cm | Nordic Details,"Upplev perfekt mörkläggning med vår stiliga, extra breda gardin. Enkel att hänga upp och justera, ger en lugn atmosfär i ditt hem.",female,adult,new,offwhite,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1207-19-002.jpg,g,se_vat_25,461,TRUE,active
1379-47-099,,,,,,,,,,,,,,,,,,,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1207-19-002_1.jpg,2,,,,,,,,,,,,,,
1381-67-002,,,,,,,,,,,,,,,,,,,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1207-19-002_2.jpg,3,,,,,,,,,,,,,,
1381-67-022,Svanefors Colin Gardin 2P Beige 2x135x280cm,"Upplev en perfekt mörkläggning med detta 2-pack gardiner som kombinerar stil och funktion. Med ett smart multiband i ovankanten kan du enkelt anpassa upphängningen efter dina behov – välj mellan fingerkrokar, räkor eller direkt på en stång för att skapa det utseende du önskar. Gardinerna är designade med svarta trådar som effektivt absorberar ljus, vilket ger en 100% mörkläggningseffekt. 

Varje gardin mäter 140x280 cm och har en elegant fållning på långsidorna samt en snygg overlocksöm i nederkant. Justera längden enkelt med snabbfållningsband för att få den perfekta passformen. Med sin enfärgade beige nyans passar dessa gardiner in i alla rum och skapar en lugn och harmonisk atmosfär. Ge ditt hem en stilren och funktionell touch med dessa gardiner!",Svanefors,Home & Garden > Decor,TRUE,Title,Default Title,SVA-TEX-150,2268.0,shopify,5,continue,manual,1199,1199,TRUE,TRUE,7332623400091,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1207-20-021.jpg,1,Svanefors Colin Gardin 2P Beige 2x135x280cm,FALSE,Svanefors Colin Gardin 2P Beige 2x135x280cm | Nordic Details,Upplev perfekt mörkläggning med vårt 2-pack gardiner. Justerbar upphängning och elegant design skapar en harmonisk atmosfär i ditt hem.,female,adult,new,beige,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1207-20-021.jpg,g,se_vat_25,461,TRUE,active
1381-68-002,,,,,,,,,,,,,,,,,,,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1207-20-021_1.jpg,2,,,,,,,,,,,,,,
1381-68-022,,,,,,,,,,,,,,,,,,,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1207-20-021_2.jpg,3,,,,,,,,,,,,,,
1383-00-999,,,,,,,,,,,,,,,,,,,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1207-20-021_m1.jpg,4,,,,,,,,,,,,,,
1383-20-999,Svanefors Colin Gardin 2P Offwhite 2x135x160cm,"Skapa en lugn och avkopplande atmosfär i ditt hem med detta 2-pack mörkläggningsgardiner. Med en elegant design och en ljust beige avigsida, är dessa gardiner både stiliga och funktionella. De svarta trådarna i tyget absorberar ljus och ger en 100% mörkläggningseffekt, vilket gör dem perfekta för att blockera oönskat ljus. 

Gardinerna har en praktisk ovankant med multiband, vilket ger dig friheten att hänga dem på olika sätt – oavsett om du föredrar fingerkrokar, räkor eller direkt på en stång. Justera enkelt längden med snabbfållningsband för att få den perfekta passformen. Varje gardin mäter 135x160 cm, vilket gör dem idealiska för både stora och små fönster. 

Ge ditt rum en stilren och mysig känsla med dessa mångsidiga gardiner!",Svanefors,Home & Garden > Decor,TRUE,Title,Default Title,SVA-TEX-151,1296.0,shopify,9,continue,manual,799,799,TRUE,TRUE,7332623405102,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1207-NO-002.jpg,1,Svanefors Colin Gardin 2P Offwhite 2x135x160cm,FALSE,Svanefors Colin Gardin 2P Offwhite 2x135x160cm | Nordic Details,Skapa en avkopplande atmosfär med våra eleganta mörkläggningsgardiner. 100% mörkläggning och justerbar längd för perfekt passform!,female,adult,new,offwhite,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1207-NO-002.jpg,g,se_vat_25,307,TRUE,active
1383-47-999,,,,,,,,,,,,,,,,,,,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1207-NO-002_1.jpg,2,,,,,,,,,,,,,,
1388-47-066,,,,,,,,,,,,,,,,,,,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1207-NO-002_2.jpg,3,,,,,,,,,,,,,,
1397-47-008,Svanefors Colin Gardin 2P Offwhite 2x135x280cm,"Skapa en lugn och avkopplande atmosfär i ditt hem med detta 2-pack mörkläggningsgardiner. Med en imponerande 100% mörkläggningseffekt blockerar dessa gardiner effektivt ljuset, vilket gör dem perfekta för sovrum eller hemmakontor. 

Gardinerna är designade med ett smart multiband i ovankant, vilket ger dig flexibilitet att hänga dem med fingerkrokar, räkor eller direkt på en stång. De fållade långsidorna och overlocksömmen i nederkant ger en snygg finish. 

Tyget är subtilt vävt med svarta trådar som absorberar ljuset, vilket gör att du kan njuta av en mörk och mysig miljö. Justera enkelt längden med snabbfållningsband för att få den perfekta passformen. Varje gardin mäter 140x280 cm, vilket gör dem idealiska för både stora och små fönster. 

Ge ditt hem en stilren och funktionell touch med dessa eleganta gardiner!",Svanefors,Home & Garden > Decor,TRUE,Title,Default Title,SVA-TEX-152,2268.0,shopify,5,continue,manual,1199,1199,TRUE,TRUE,7332623400084,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1207-20-002.jpg,1,Svanefors Colin Gardin 2P Offwhite 2x135x280cm,FALSE,Svanefors Colin Gardin 2P Offwhite 2x135x280cm | Nordic Details,"Skapa en avkopplande atmosfär med vårt 2-pack mörkläggningsgardiner. 100% mörkläggning, justerbar längd och stilren design för alla fönster!",female,adult,new,offwhite,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1207-20-002.jpg,g,se_vat_25,461,TRUE,active
1398-47-008,,,,,,,,,,,,,,,,,,,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1207-20-002_1.jpg,2,,,,,,,,,,,,,,
1398-47-063,,,,,,,,,,,,,,,,,,,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1207-20-002_2.jpg,3,,,,,,,,,,,,,,
1399-47-002,Svanefors Dal Tablett Grå 40cm,"Ge ditt bord en stilren touch med denna eleganta rund bordstablett i flätat jute. Med en diameter på cirka 40 cm är den perfekt för att skydda ytor och samtidigt tillföra en naturlig känsla till ditt hem. Tänk på att den inte kan tvättas, men den är lätt att underhålla – bara torka av med en fuktig trasa för att hålla den fräsch. Låt denna bordstablett bli en vacker del av din dukning!",Svanefors,Home & Garden > Kitchen & Dining > Tableware,TRUE,Title,Default Title,SVA-DUK-012,200.0,shopify,48,continue,manual,169,169,TRUE,TRUE,7332623402200,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1221-82-009.jpg,1,Svanefors Dal Tablett Grå 40cm,FALSE,Svanefors Dal Tablett Grå 40cm | Nordic Details,Ge ditt bord en stilren touch med vår eleganta rund bordstablett i flätat jute. Skydda ytor och tillför naturlig charm till ditt hem!,female,adult,new,grå,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1221-82-009.jpg,g,se_vat_25,65,TRUE,active
1399-47-062,,,,,,,,,,,,,,,,,,,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1221-82-009_9.jpg,2,,,,,,,,,,,,,,
1400-91-099,Svanefors Dal Tablett Kanel 40cm,"Ge ditt bord en naturlig touch med denna eleganta rund bordstablett i flätat jute. Med en diameter på cirka 40 cm är den perfekt för att skydda ytor och skapa en varm atmosfär. Tänk på att den inte kan tvättas, men en enkel avtorkning med en fuktig trasa håller den fräsch och fin. Låt denna stiliga tablett bli en del av din inredning!",Svanefors,Home & Garden > Kitchen & Dining > Tableware,TRUE,Title,Default Title,SVA-DUK-013,200.0,shopify,48,continue,manual,169,169,TRUE,TRUE,7332623402217,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1221-82-006.jpg,1,Svanefors Dal Tablett Kanel 40cm,FALSE,Svanefors Dal Tablett Kanel 40cm | Nordic Details,Ge ditt bord en naturlig touch med vår eleganta rund bordstablett i flätat jute. Skydda ytor och skapa en varm atmosfär med stil!,female,adult,new,brun,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1221-82-006.jpg,g,se_vat_25,65,TRUE,active
1400-92-022,,,,,,,,,,,,,,,,,,,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1221-82-006_1.jpg,2,,,,,,,,,,,,,,
1400-92-099,,,,,,,,,,,,,,,,,,,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1221-82-006_8.jpg,3,,,,,,,,,,,,,,
1400-96-022,,,,,,,,,,,,,,,,,,,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1221-82-006_9.jpg,4,,,,,,,,,,,,,,
1400-96-099,Svanefors Dal Tablett Natur 40cm,Ge ditt bord en naturlig touch med denna eleganta rund bordstablett i flätat jute. Med en diameter på cirka 40 cm är den perfekt för att skydda ytor och skapa en varm atmosfär. Enkel att underhålla – torka bara av med en fuktig trasa för att hålla den fräsch. Låt denna stiliga tablett bli en del av din inredning och njut av dess tidlösa charm!,Svanefors,Home & Garden > Kitchen & Dining > Tableware,TRUE,Title,Default Title,SVA-DUK-014,200.0,shopify,48,continue,manual,169,169,TRUE,TRUE,7332623404150,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1221-82-021.jpg,1,Svanefors Dal Tablett Natur 40cm,FALSE,Svanefors Dal Tablett Natur 40cm | Nordic Details,Ge ditt bord en naturlig touch med vår eleganta rund bordstablett i flätat jute. Skydda ytor och skapa en varm atmosfär med stil!,female,adult,new,natur,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1221-82-021.jpg,g,se_vat_25,65,TRUE,active
1401-61-008,,,,,,,,,,,,,,,,,,,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1221-82-021_1.jpg,2,,,,,,,,,,,,,,
1406-81-099,,,,,,,,,,,,,,,,,,,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/pim-item/batch/pim-item/batch/1221-82-021_3m.jpg,3,,,,,,,,,,,,,,
1441-00-021,Svanefors Dal Tablett Röd 40cm,"Ge ditt bord en stilren touch med denna rund bordstablett i flätat jute. Med en diameter på cirka 40 cm är den perfekt för att skydda ytor och skapa en varm atmosfär. Tänk på att den inte kan tvättas, men en enkel avtorkning med en fuktig trasa håller den fräsch och fin. Låt denna eleganta detalj bli en del av ditt hem!",Svanefors,Home & Garden > Kitchen & Dining > Tableware,TRUE,Title,Default Title,SVA-DUK-015,200.0,shopify,48,continue,manual,169,169,TRUE,TRUE,7332623414241,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1221-82-004.jpg,1,Svanefors Dal Tablett Röd 40cm,FALSE,Svanefors Dal Tablett Röd 40cm | Nordic Details,Ge ditt bord en stilren touch med vår rund bordstablett i flätat jute. Skydda ytor och skapa en varm atmosfär med denna eleganta detalj!,female,adult,new,röd,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1221-82-004.jpg,g,se_vat_25,65,TRUE,active
1441-98-000,,,,,,,,,,,,,,,,,,,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/1221-82-004_1.jpg,2,,,,,,,,,,,,,,
1442-00-021,Svanefors Dekoration Brun,"Ge ditt hem en touch av stil med denna eleganta bruna dekoration. Tillverkad av högkvalitativt läder, erbjuder den både hållbarhet och en sofistikerad finish. Med en vikt på endast 0,038 kg är den lätt att placera var som helst i ditt hem. För att bevara dess skönhet, rekommenderas skonsam tvätt i 40 grader och undvik användning av klorblekmedel. Den tål även torktumling på låg temperatur, vilket gör den enkel att sköta. Låt denna dekoration bli en vacker del av din inredning!",Svanefors,Home & Garden > Decor,TRUE,Title,Default Title,SVA-INR-005,38.0,shopify,1,continue,manual,109,109,TRUE,TRUE,7332623078368,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/5696-89-066_1.jpeg,1,Svanefors Dekoration Brun,FALSE,Svanefors Dekoration Brun | Nordic Details,"Ge ditt hem stil med denna eleganta bruna läderdekoration. Hållbar, lätt och enkel att sköta – en perfekt inredningsdetalj!",female,adult,new,brun,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/gung-pim/images/upload/5696-89-066_1.jpeg,g,se_vat_25,2,TRUE,active
1443-00-021,Svanefors Diana Färgprov Beige 19x28cm,"Upptäck vårt eleganta färgprov i en stilren beige nyans, perfekt för att ge ditt hem en touch av skandinavisk design. Med måtten 19x28 cm är detta prov idealiskt för att visualisera hur färgen passar in i din inredning. Tillverkat av 100% PES, är det både hållbart och lättskött. Komplettera din inredning med detta mångsidiga färgprov och låt din kreativitet flöda! Tänk på att sköta det varsamt med skontvätt och undvik klorblekmedel för att bevara dess skönhet.",Svanefors,Home & Garden > Decor,TRUE,Title,Default Title,SVA-TEX-153,1.0,shopify,1,continue,manual,39,39,TRUE,TRUE,7332623424769,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/pim-item/batch/1559-99-124_2.jpg,1,Svanefors Diana Färgprov Beige 19x28cm,FALSE,Svanefors Diana Färgprov Beige 19x28cm | Nordic Details,"Upptäck vårt eleganta beige färgprov (19x28 cm) i skandinavisk design. Hållbart och lättskött, perfekt för att förnya din inredning!",female,adult,new,beige,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/pim-item/batch/1559-99-124_2.jpg,g,se_vat_25,15,TRUE,active
1444-00-021,Svanefors Diana Färgprov Fudge 19x28cm,"Upptäck det eleganta färgprovet i en varm gul nyans, perfekt för att ge liv åt ditt hem. Med måtten 19x28 cm är detta prov en utmärkt vägledning för att välja rätt textil. Tillverkat av 100% PES, är det både hållbart och lättskött. Skapa en inbjudande atmosfär med detta enfärgade mönster, som är designat för att passa in i alla rum. Tänk på att tvätta det skonsamt i 30 grader och undvik klorblekmedel för att bevara färgens skönhet. Ge ditt hem en touch av stil med detta färgprov!",Svanefors,Home & Garden > Decor,TRUE,Title,Default Title,SVA-TEX-154,1.0,shopify,1,continue,manual,39,39,TRUE,TRUE,7332623424776,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/pim-item/batch/1559-99-133_1.jpg,1,Svanefors Diana Färgprov Fudge 19x28cm,FALSE,Svanefors Diana Färgprov Fudge 19x28cm | Nordic Details,"Upptäck vårt eleganta färgprov i varm gul nyans! Perfekt för att förnya ditt hem. Hållbart, lättskött och designat för alla rum.",female,adult,new,gul,https://d27ahaa1qqlr90.cloudfront.net/fit-in/2000x2000/svanefors/pim-item/batch/1559-99-133_1.jpg,g,se_vat_25,15,TRUE,active
